Folder,EventName,InternalEventName,EventDate,TicketType,Quantity,ItemPrice,Price
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 24, 2017 10:00:00 PM",Senior Citizen,1,8,8
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 24, 2017 10:00:00 PM",Student,7,8.25,57.75
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 25, 2017 9:30:00 PM",Adult,43,9.75,419.25
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 25, 2017 9:30:00 PM",Member,1,0,0
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 25, 2017 9:30:00 PM",Student,12,8.25,99
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 29, 2017 10:00:00 PM",Adult,21,9.75,204.75
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 29, 2017 10:00:00 PM",Comp,1,0,0
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 29, 2017 10:00:00 PM",Member,1,0,0
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 29, 2017 10:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 29, 2017 10:00:00 PM",Student,13,8.25,107.25
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 30, 2017 10:00:00 PM",Adult,21,9.75,204.75
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 30, 2017 10:00:00 PM",Member,1,0,0
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 30, 2017 10:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Killing of a Sacred Deer,The Killing of a Sacred Deer,"Nov 30, 2017 10:00:00 PM",Student,6,8.25,49.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 19, 2019 5:00:00 PM",Adult,4,8.75,35
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 19, 2019 5:00:00 PM",Senior Citizen,10,8,80
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 19, 2019 7:30:00 PM",Adult,22,10,220
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 19, 2019 7:30:00 PM",Senior Citizen,22,8.25,181.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 19, 2019 7:30:00 PM",Student,3,8.50,25.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 2:30:00 PM",Adult,12,8.75,105
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 2:30:00 PM",Senior Citizen,26,8,208
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 2:30:00 PM",Student,4,8,32
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 5:00:00 PM",Adult,32,8.75,280
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 5:00:00 PM",Senior Citizen,9,8,72
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 5:00:00 PM",Student,1,8,8
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 5:00:00 PM",Supporter Admission,1,5,5
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 7:30:00 PM",Adult,35,10,350
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 7:30:00 PM",Senior Citizen,25,8.25,206.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 20, 2019 7:30:00 PM",Student,6,8.50,51
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 2:30:00 PM",Adult,19,8.75,166.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 2:30:00 PM",Member,3,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 2:30:00 PM",Senior Citizen,19,8,152
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 2:30:00 PM",Student,4,8,32
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 2:30:00 PM",Supporter Admission,1,5,5
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 5:00:00 PM",Adult,9,8.75,78.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 5:00:00 PM",Senior Citizen,5,8,40
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 5:00:00 PM",Student,1,8,8
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 5:00:00 PM",Supporter Admission,1,5,5
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 7:30:00 PM",Adult,14,10,140
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 7:30:00 PM",Senior Citizen,4,8.25,33
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 21, 2019 7:30:00 PM",Student,5,8.50,42.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 22, 2019 5:00:00 PM",Adult,4,8.75,35
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 22, 2019 5:00:00 PM",Senior Citizen,4,8,32
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 22, 2019 7:30:00 PM",Adult,3,10,30
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 22, 2019 7:30:00 PM",Senior Citizen,3,8.25,24.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 5:00:00 PM",Adult,3,8.75,26.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 5:00:00 PM",Senior Citizen,4,8,32
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 7:30:00 PM",Adult,7,10,70
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 7:30:00 PM",Comp,1,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 7:30:00 PM",Member,2,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 7:30:00 PM",Senior Citizen,10,8.25,82.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 23, 2019 7:30:00 PM",Student,4,8.50,34
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 5:00:00 PM",Adult,4,8.75,35
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 5:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 5:00:00 PM",Student,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 7:30:00 PM",Adult,14,10,140
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 7:30:00 PM",Senior Citizen,8,8.25,66
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 7:30:00 PM",Student,3,8.50,25.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 24, 2019 7:30:00 PM",Supporter Admission,1,5,5
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 5:00:00 PM",Adult,6,8.75,52.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 5:00:00 PM",Member,1,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 5:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 7:30:00 PM",Adult,13,10,130
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 7:30:00 PM",Senior Citizen,3,8.25,24.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 7:30:00 PM",Student,4,8.50,34
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 25, 2019 7:30:00 PM",Supporter Admission,1,5,5
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 26, 2019 5:00:00 PM",Adult,9,8.75,78.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 26, 2019 5:00:00 PM",Senior Citizen,7,8,56
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 26, 2019 5:00:00 PM",Student,3,8,24
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 26, 2019 7:30:00 PM",Adult,20,10,200
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 26, 2019 7:30:00 PM",Senior Citizen,9,8.25,74.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 26, 2019 7:30:00 PM",Student,10,8.50,85
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 2:30:00 PM",Adult,4,8.75,35
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 2:30:00 PM",Senior Citizen,11,8,88
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 5:00:00 PM",Adult,8,8.75,70
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 5:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 5:00:00 PM",Student,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 7:30:00 PM",Adult,21,10,210
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 7:30:00 PM",Senior Citizen,7,8.25,57.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 27, 2019 7:30:00 PM",Student,1,8.50,8.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 2:30:00 PM",Adult,7,8.75,61.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 2:30:00 PM",Senior Citizen,16,8,128
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 2:30:00 PM",Student,3,8,24
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 5:00:00 PM",Adult,4,8.75,35
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 5:00:00 PM",Senior Citizen,4,8,32
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 7:30:00 PM",Adult,14,10,140
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 7:30:00 PM",Member,2,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 7:30:00 PM",Senior Citizen,7,8.25,57.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 7:30:00 PM",Student,1,8.50,8.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 28, 2019 7:30:00 PM",Supporter Admission,1,5,5
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 29, 2019 5:00:00 PM",Adult,3,8.75,26.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 29, 2019 7:30:00 PM",Adult,5,10,50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 29, 2019 7:30:00 PM",Senior Citizen,4,8.25,33
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 29, 2019 7:30:00 PM",Student,2,8.50,17
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 30, 2019 5:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 30, 2019 5:00:00 PM",Student,1,8,8
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 30, 2019 7:30:00 PM",Adult,7,10,70
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 30, 2019 7:30:00 PM",Senior Citizen,2,8.25,16.50
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 5:00:00 PM",Adult,4,8.75,35
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 5:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 5:00:00 PM",Student,2,8,16
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",Adult,2,10,20
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",Comp,1,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",Member,1,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",Mogul,1,0,0
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",Senior Citizen,13,8.25,107.25
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",Student,6,8.50,51
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Aug 1, 2019 5:00:00 PM",Adult,1,8.75,8.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Aug 1, 2019 5:00:00 PM",Senior Citizen,6,8,48
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Aug 1, 2019 5:00:00 PM",Student,1,8,8
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Aug 1, 2019 7:30:00 PM",Adult,11,10,110
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Aug 1, 2019 7:30:00 PM",Senior Citizen,7,8.25,57.75
0 - Features,The Last Black Man in San Francisco,The Last Black Man in San Francisco,"Aug 1, 2019 7:30:00 PM",Student,3,8.50,25.50
0 - Features,The Little Hours,The Little Hours,"Jul 21, 2017 10:00:00 PM",Adult,25,9.75,243.75
0 - Features,The Little Hours,The Little Hours,"Jul 21, 2017 10:00:00 PM",Student,16,8.25,132
0 - Features,The Little Hours,The Little Hours,"Jul 22, 2017 10:00:00 PM",Adult,45,9.75,438.75
0 - Features,The Little Hours,The Little Hours,"Jul 22, 2017 10:00:00 PM",Senior Citizen,7,8,56
0 - Features,The Little Hours,The Little Hours,"Jul 22, 2017 10:00:00 PM",Student,16,8.25,132
0 - Features,The Little Hours,The Little Hours,"Jul 26, 2017 10:00:00 PM",Adult,18,9.75,175.50
0 - Features,The Little Hours,The Little Hours,"Jul 26, 2017 10:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Little Hours,The Little Hours,"Jul 26, 2017 10:00:00 PM",Student,7,8.25,57.75
0 - Features,The Little Hours,The Little Hours,"Jul 27, 2017 10:00:00 PM",Adult,34,9.75,331.50
0 - Features,The Little Hours,The Little Hours,"Jul 27, 2017 10:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Little Hours,The Little Hours,"Jul 27, 2017 10:00:00 PM",Student,15,8.25,123.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 4:00:00 PM",Adult,4,8.25,33
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 4:00:00 PM",Senior Citizen,2,7.50,15
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 4:00:00 PM",Student,1,7.50,7.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 7:00:00 PM",Adult,21,9.75,204.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 7:00:00 PM",Comp,1,0,0
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 7:00:00 PM",Senior Citizen,3,8,24
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 21, 2017 7:00:00 PM",Student,5,8.25,41.25
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 1:00:00 PM",Adult,4,8.25,33
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 1:00:00 PM",Senior Citizen,1,7.50,7.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 4:00:00 PM",Adult,12,8.25,99
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 4:00:00 PM",Senior Citizen,7,7.50,52.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 4:00:00 PM",Student,6,7.50,45
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 7:00:00 PM",Adult,27,9.75,263.25
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 7:00:00 PM",Member,2,0,0
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 7:00:00 PM",Senior Citizen,30,8,240
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 22, 2017 7:00:00 PM",Student,14,8.25,115.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 11:00:00 AM",Adult,2,8.25,16.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 11:00:00 AM",Member,1,0,0
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 11:00:00 AM",Senior Citizen,4,7.50,30
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 11:00:00 AM",Student,1,7.50,7.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 2:00:00 PM",Adult,11,8.25,90.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 2:00:00 PM",Senior Citizen,12,7.50,90
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 5:00:00 PM",Adult,2,8.25,16.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 5:00:00 PM",Senior Citizen,3,7.50,22.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 8:00:00 PM",Adult,9,9.75,87.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 8:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 23, 2017 8:00:00 PM",Student,8,8.25,66
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 24, 2017 4:00:00 PM",Adult,4,8.25,33
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 24, 2017 4:00:00 PM",Senior Citizen,1,7.50,7.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 24, 2017 7:00:00 PM",Student,1,8.25,8.25
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 25, 2017 8:00:00 PM",Adult,12,9.75,117
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 25, 2017 8:00:00 PM",Member,1,0,0
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 25, 2017 8:00:00 PM",Senior Citizen,2,8,16
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 25, 2017 8:00:00 PM",Student,7,8.25,57.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 26, 2017 4:00:00 PM",Member,1,0,0
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 26, 2017 4:00:00 PM",Senior Citizen,11,7.50,82.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 26, 2017 4:00:00 PM",Student,2,7.50,15
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 26, 2017 7:00:00 PM",Adult,17,9.75,165.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 26, 2017 7:00:00 PM",Senior Citizen,5,8,40
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 26, 2017 7:00:00 PM",Student,10,8.25,82.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 27, 2017 4:00:00 PM",Adult,1,8.25,8.25
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 27, 2017 4:00:00 PM",Senior Citizen,4,7.50,30
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 27, 2017 7:00:00 PM",Adult,4,9.75,39
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 27, 2017 7:00:00 PM",Senior Citizen,4,8,32
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 27, 2017 7:00:00 PM",Student,14,8.25,115.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 28, 2017 4:00:00 PM",Adult,4,8.25,33
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 28, 2017 4:00:00 PM",Senior Citizen,4,7.50,30
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 28, 2017 7:00:00 PM",Adult,18,9.75,175.50
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 28, 2017 7:00:00 PM",Senior Citizen,5,8,40
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 29, 2017 1:00:00 PM",Adult,11,8.25,90.75
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 29, 2017 1:00:00 PM",Senior Citizen,4,7.50,30
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 29, 2017 1:00:00 PM",Student,4,7.50,30
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 29, 2017 4:00:00 PM",Adult,13,8.25,107.25
0 - Features,The Lost City of Z,The Lost City of Z,"Apr 29, 2017 4:00:00 PM",Senior Citizen,9,7.50,67.50
